start,end,text
4161.360000000001,4164.0, You could have maps so you're talking like you're going into a fire fight
4164.0,4166.88, You're like I'm gonna put let press left bumper so that I feel like full no no
4166.88,4170.280000000001, I'm not even telling that I'm telling like I have glider teleport and
4170.36,4172.599999999999, Ghost mapped and then I'm like oh shit
4172.599999999999,4178.2, There's like two dudes that just jumped me and then I'm saying like what I'm doing is I'm hitting B bring up my menu
4178.2,4182.04, hitting right on my pad bring up tech bring up wire reflexes
4182.5199999999995,4188.12, Mapping that to right trigger real quick hitting it right trigger putting all that up and I start deflecting bullets and then just Katana right right
4192.12,4196.36, Trust that you had almost every single thing right accept the right triggers the left
4196.92,4201.4, That was a ball I would have been for us to bumper right back right bumper that's where I would have put it
4201.4,4209.799999999999, That's right so just to answer the question Sean yeah if you there are passive abilities and their active abilities right and so for wire reflexes passive
4209.799999999999,4213.48, You move faster you jump faster you reload faster right and
4214.599999999999,4219.799999999999, If you're holding the sword you can deflect some bullets not everyone and you just can't deflect the shot
4219.799999999999,4224.04, It's like a it's a flat it's sort of like a would you equate it to like a flat damage reduction
4224.04,4228.68, Basically like if you have wire reflexes active it's gonna deflect a certain percentage of the bullets like yeah 45
4228.68,4232.5199999999995," Never ducks yeah, but don't think of it as damage reductions literally purple it"
4233.08,4235.96," Well, you know, but you but you have to think if you're thinking about it and like"
4236.84,4238.84, The third time is already to go off
4238.84,4242.84," If you think about it, you know, it's a flat damage reduction over time basically"
4242.84,4243.96," All right, so I'm gonna choose the problem"
4243.96,4248.28, I've given you a ton of shit and I have to tell you the reason I give you a ton of shit is because I actually like your game a lot
4248.28,4252.28, And I okay I have had a ton of fun every time I have played this game
4252.599999999999,4260.599999999999, Here's what worries me the most about this game. Okay that the price of entry is too high for it to be a mainstream success
4260.599999999999,4261.5599999999995, I was
4261.5599999999995,4266.679999999999, The price of entry you'd like like he talking like a price tag no you're talking about the learning curve
4266.679999999999,4270.84," Okay, so the reason I assume that's because I know that like sitting beneath this whole discussion"
4270.84,4276.04, There's a discussion happened later today that's is a multiplayer only game good enough
4276.04,4279.719999999999, Or is it half of a game? You know what and I was like I'm from the camp where hell. Yeah. It's totally a good
4279.8,4284.6, Absolutely and as much as they put into this game. I'm really impressed I do I so I give you shit and I'm gonna
4284.6,4287.0, Back off the ship for like two seconds here. So I
4287.240000000001,4291.88, You got a lot of props to seconds. I'm impressed with the amount of drink depth it's here
4291.88,4295.16, I'm impressed with how well the different character classes work
4295.16,4299.16, I'm impressed with how well weapons versus magic versus tech works
4299.56,4305.08, But what worries me is that I'm gonna be the guy walking on the office going with someone fucking play shadow
4305.08,4308.360000000001, Runway because that's the game you never played that kind of thing
4308.36,4310.36, That's that's exactly what you don't want
4312.36,4315.96, Especially when the IP really I mean the IP should get a shooter and then
4316.5199999999995,4319.4, I mean strategically like I thought what earlier in RPG to follow
4319.799999999999,4322.5199999999995," No, the best game first. I mean first is the Tomb Raider clone"
4322.5199999999995,4324.36, And then come see our PG
4325.639999999999,4329.08, Don't I can let me interject here. I'm a shadow run fan
4329.08,4332.759999999999, I'm a fan of the IP and I'm not a big shooter fan. I only play shooter like every four years
4332.759999999999,4335.88, I'm not a big shooter fan. That's why I don't talk what I expect to see you
4335.88,4337.88," I'm like, hey, yeah"
4337.88,4342.04," Let me tell you all this for one second. No, you hold this you hold this let him answer my question"
4342.04,4344.04," All right, okay, what's the question?"
4344.84,4355.04, How do you guys envision the casual game market or just a bigger the broader game market as a casual gamer my experience with shadow
4355.400000000001,4359.72," Okay, that's what you need not a hardcore shooter fan. Okay, let me tell my anecdote. I think it's good"
4360.12,4364.68, I did not play the game today's ago because everybody else was going I played a D3 and say we went about the E3 build
4364.92,4371.240000000001, I walk up to a shadow on kiosk. I'm as a shadow run fan. I'm very curious about this and like I'm gonna play this game right all right
4371.64,4373.64, I'll walk up there and what if first thing
4374.200000000001,4376.68, Why just turn my my sorry wrong button. Thanks
4376.92,4381.4800000000005," So I walk up see all these fancy buttons. I walk up to the kiosk, okay, and there's a a"
4381.8,4387.240000000001, Partboard sign taped to the screen with the word underwhelming tape to the screen
4387.4800000000005,4394.280000000001," I go to the guy who's demoing the game. I'm like what does that mean the word underwhelming? He's like, oh, that's the name of this game"
4394.76,4399.56, Because it's part of a multiplayer network. What's that a very good name for this kiosk underwhelming?
4399.56,4402.200000000001, A I thought that was like the review of this game
